"","X","date","hour","account","year","month","day","DayOfWeek","Dayofyear","Weekday","kWh","peakhour","Temperature","pred","KWh_Class"
"5823",5823,"2014-08-31",18,999999999,2014,8,31,0,242,0,76.065,1,81,123.859462975795,"Above_Normal"
"5824",5824,"2014-08-31",19,999999999,2014,8,31,0,242,0,75.165,1,79,117.180965224609,"Above_Normal"
"5825",5825,"2014-08-31",20,999999999,2014,8,31,0,242,0,76.305,0,75.9,45.1580115351618,"Optimal"
"5826",5826,"2014-08-31",21,999999999,2014,8,31,0,242,0,77.295,0,73.566667,37.6700785016992,"Optimal"
"5827",5827,"2014-08-31",22,999999999,2014,8,31,0,242,0,76.665,0,73.566667,35.848197300789,"Optimal"
"5828",5828,"2014-08-31",23,999999999,2014,8,31,0,242,0,76.935,0,73.566667,34.0263160998789,"Optimal"
"5829",5829,"2014-09-01",0,999999999,2014,9,1,1,243,1,76.98,0,73.9,138.884509789741,"Above_Normal"
"5830",5830,"2014-09-01",1,999999999,2014,9,1,1,243,1,75.525,0,73,134.877151141207,"Above_Normal"
"5831",5831,"2014-09-01",2,999999999,2014,9,1,1,243,1,75.51,0,73,133.055269940296,"Above_Normal"
"5832",5832,"2014-09-01",3,999999999,2014,9,1,1,243,1,75.57,0,72,128.805080464248,"Above_Normal"
"5833",5833,"2014-09-01",4,999999999,2014,9,1,1,243,1,75.195,0,72,126.983199263338,"Above_Normal"
"5834",5834,"2014-09-01",5,999999999,2014,9,1,1,243,1,78.195,0,71.6,124.189994752373,"Above_Normal"
"5835",5835,"2014-09-01",6,999999999,2014,9,1,1,243,1,101.115,0,73,125.767745136656,"Above_Normal"
"5836",5836,"2014-09-01",7,999999999,2014,9,1,1,243,1,149.145,1,73,186.619180771355,"Above_Normal"
"5837",5837,"2014-09-01",8,999999999,2014,9,1,1,243,1,164.23499,1,77,194.510532670996,"Above_Normal"
"5838",5838,"2014-09-01",9,999999999,2014,9,1,1,243,1,164.805,1,81,202.401884570638,"Above_Normal"
"5839",5839,"2014-09-01",10,999999999,2014,9,1,1,243,1,167.13,1,82.9,205.19378909249,"Above_Normal"
"5840",5840,"2014-09-01",11,999999999,2014,9,1,1,243,1,172.095,1,84,206.043046994231,"Above_Normal"
"5841",5841,"2014-09-01",12,999999999,2014,9,1,1,243,1,174.03,1,84,204.221165793321,"Above_Normal"
"5842",5842,"2014-09-01",13,999999999,2014,9,1,1,243,1,172.74,1,80.1,192.928882319373,"Above_Normal"
"5843",5843,"2014-09-01",14,999999999,2014,9,1,1,243,1,172.035,1,80.1,191.107001118463,"Above_Normal"
"5844",5844,"2014-09-01",15,999999999,2014,9,1,1,243,1,151.68,1,80.1,189.285119917552,"Above_Normal"
"5845",5845,"2014-09-01",16,999999999,2014,9,1,1,243,1,113.325,1,79,184.792099613991,"Above_Normal"
"5846",5846,"2014-09-01",17,999999999,2014,9,1,1,243,1,105.15,1,80.1,185.641357515732,"Above_Normal"
"5847",5847,"2014-09-01",18,999999999,2014,9,1,1,243,1,107.025,1,79,181.14833721217,"Above_Normal"
"5848",5848,"2014-09-01",19,999999999,2014,9,1,1,243,1,97.59,1,78.1,177.140978563636,"Above_Normal"
"5849",5849,"2014-09-01",20,999999999,2014,9,1,1,243,1,97.78499,0,77,109.974641424465,"Above_Normal"
"5850",5850,"2014-09-01",21,999999999,2014,9,1,1,243,1,84.255,0,75.9,105.481621120903,"Above_Normal"
"5851",5851,"2014-09-01",22,999999999,2014,9,1,1,243,1,83.13,0,78.1,109.002018125296,"Above_Normal"
"5852",5852,"2014-09-01",23,999999999,2014,9,1,1,243,1,84.42,0,77,104.508997821734,"Above_Normal"
"5853",5853,"2014-09-02",0,999999999,2014,9,2,2,244,1,85.44,0,77,146.412265442668,"Above_Normal"
"5854",5854,"2014-09-02",1,999999999,2014,9,2,2,244,1,84.39,0,75,139.733767691482,"Above_Normal"
"5855",5855,"2014-09-02",2,999999999,2014,9,2,2,244,1,84.315,0,73,133.055269940296,"Above_Normal"
"5856",5856,"2014-09-02",3,999999999,2014,9,2,2,244,1,79.875,0,72,128.805080464248,"Above_Normal"
"5857",5857,"2014-09-02",4,999999999,2014,9,2,2,244,1,76.35,0,72,126.983199263338,"Above_Normal"
"5858",5858,"2014-09-02",5,999999999,2014,9,2,2,244,1,78.42,0,72,125.161318062428,"Above_Normal"
"5859",5859,"2014-09-02",6,999999999,2014,9,2,2,244,1,272.39999,0,72,123.339436861518,"Above_Normal"
"5860",5860,"2014-09-02",7,999999999,2014,9,2,2,244,1,390.89999,1,75,191.475797321631,"Above_Normal"
"5861",5861,"2014-09-02",8,999999999,2014,9,2,2,244,1,471.135,1,79,199.367149221272,"Above_Normal"
"5862",5862,"2014-09-02",9,999999999,2014,9,2,2,244,1,468.82498,1,82.9,207.0156702934,"Above_Normal"
"5863",5863,"2014-09-02",10,999999999,2014,9,2,2,244,1,472.57499,1,86,212.721544745417,"Above_Normal"
"5864",5864,"2014-09-02",11,999999999,2014,9,2,2,244,1,475.97998,1,88,215.756280094783,"Above_Normal"
"5865",5865,"2014-09-02",12,999999999,2014,9,2,2,244,1,483.50999,1,91,221.219323719286,"Above_Normal"
"5866",5866,"2014-09-02",13,999999999,2014,9,2,2,244,1,494.38499,1,91.9,221.582919966,"Above_Normal"
"5867",5867,"2014-09-02",14,999999999,2014,9,2,2,244,1,494.47499,1,88,210.290636492052,"Above_Normal"
"5868",5868,"2014-09-02",15,999999999,2014,9,2,2,244,1,309.56999,1,89.1,211.139894393794,"Above_Normal"
"5869",5869,"2014-09-02",16,999999999,2014,9,2,2,244,1,271.95,1,81.3,190.377208646808,"Above_Normal"
"5870",5870,"2014-09-02",17,999999999,2014,9,2,2,244,1,248.89499,1,83.55,194.019021064958,"Above_Normal"
"5871",5871,"2014-09-02",18,999999999,2014,9,2,2,244,1,236.01,1,78.1,178.962859764546,"Above_Normal"
"5872",5872,"2014-09-02",19,999999999,2014,9,2,2,244,1,219.525,1,80.1,181.997595113912,"Above_Normal"
"5873",5873,"2014-09-02",20,999999999,2014,9,2,2,244,1,197.97,0,78.1,112.645780527116,"Above_Normal"
"5874",5874,"2014-09-02",21,999999999,2014,9,2,2,244,1,112.755,0,77,108.152760223555,"Above_Normal"
"5875",5875,"2014-09-02",22,999999999,2014,9,2,2,244,1,93.075,0,77,106.330879022644,"Above_Normal"
"5876",5876,"2014-09-02",23,999999999,2014,9,2,2,244,1,79.86,0,75.9,101.837858719082,"Above_Normal"
"5877",5877,"2014-09-03",0,999999999,2014,9,3,3,245,1,80.475,0,75.9,143.741126340017,"Above_Normal"
"5878",5878,"2014-09-03",1,999999999,2014,9,3,3,245,1,80.25,0,75.9,141.919245139107,"Above_Normal"
"5879",5879,"2014-09-03",2,999999999,2014,9,3,3,245,1,77.88,0,78.1,145.4396421435,"Above_Normal"
"5880",5880,"2014-09-03",3,999999999,2014,9,3,3,245,1,77.49,0,75.9,138.275482737286,"Above_Normal"
"5881",5881,"2014-09-03",4,999999999,2014,9,3,3,245,1,73.89,0,75.9,136.453601536376,"Above_Normal"
"5882",5882,"2014-09-03",5,999999999,2014,9,3,3,245,1,72.285,0,73,127.589626337566,"Above_Normal"
"5883",5883,"2014-09-03",6,999999999,2014,9,3,3,245,1,223.84499,0,73,125.767745136656,"Above_Normal"
"5884",5884,"2014-09-03",7,999999999,2014,9,3,3,245,1,322.67999,1,73,186.619180771355,"Above_Normal"
"5885",5885,"2014-09-03",8,999999999,2014,9,3,3,245,1,419.93999,1,72,182.368991295307,"Above_Normal"
"5886",5886,"2014-09-03",9,999999999,2014,9,3,3,245,1,476.99999,1,75,187.83203491981,"Above_Normal"
"5887",5887,"2014-09-03",10,999999999,2014,9,3,3,245,1,466.2,1,75.9,188.195631166524,"Above_Normal"
"5888",5888,"2014-09-03",11,999999999,2014,9,3,3,245,1,467.50499,1,78.1,191.716028170917,"Above_Normal"
"5889",5889,"2014-09-03",12,999999999,2014,9,3,3,245,1,464.68499,1,81,196.936240967907,"Above_Normal"
"5890",5890,"2014-09-03",13,999999999,2014,9,3,3,245,1,463.73999,1,81,195.114359766997,"Above_Normal"
"5891",5891,"2014-09-03",14,999999999,2014,9,3,3,245,1,434.51999,1,82,195.720786841225,"Above_Normal"
"5892",5892,"2014-09-03",15,999999999,2014,9,3,3,245,1,247.72499,1,82,193.898905640314,"Above_Normal"
"5893",5893,"2014-09-03",16,999999999,2014,9,3,3,245,1,165.64499,1,82.9,194.262501887028,"Above_Normal"
"5894",5894,"2014-09-03",17,999999999,2014,9,3,3,245,1,142.96499,1,82,190.255143238494,"Above_Normal"
"5895",5895,"2014-09-03",18,999999999,2014,9,3,3,245,1,133.635,1,81,186.004953762446,"Above_Normal"
"5896",5896,"2014-09-03",19,999999999,2014,9,3,3,245,1,119.01,1,79,179.32645601126,"Above_Normal"
"5897",5897,"2014-09-03",20,999999999,2014,9,3,3,245,1,112.785,0,77,109.974641424465,"Above_Normal"
"5898",5898,"2014-09-03",21,999999999,2014,9,3,3,245,1,89.685,0,75.9,105.481621120903,"Above_Normal"
"5899",5899,"2014-09-03",22,999999999,2014,9,3,3,245,1,83.94,0,75,101.474262472368,"Above_Normal"
"5900",5900,"2014-09-03",23,999999999,2014,9,3,3,245,1,76.155,0,73,94.7957647211825,"Above_Normal"
"5901",5901,"2014-09-04",0,999999999,2014,9,4,4,246,1,76.935,0,72,134.270724066979,"Above_Normal"
"5902",5902,"2014-09-04",1,999999999,2014,9,4,4,246,1,74.955,0,72,132.448842866069,"Above_Normal"
"5903",5903,"2014-09-04",2,999999999,2014,9,4,4,246,1,75.63,0,70,125.770345114883,"Above_Normal"
"5904",5904,"2014-09-04",3,999999999,2014,9,4,4,246,1,82.845,0,68,119.091847363697,"Above_Normal"
"5905",5905,"2014-09-04",4,999999999,2014,9,4,4,246,1,84.09,0,66.9,114.598827060135,"Above_Normal"
"5906",5906,"2014-09-04",5,999999999,2014,9,4,4,246,1,137.88,0,66.9,112.776945859225,"Above_Normal"
"5907",5907,"2014-09-04",6,999999999,2014,9,4,4,246,1,347.01,0,68,113.626203760966,"Above_Normal"
"5908",5908,"2014-09-04",7,999999999,2014,9,4,4,246,1,378.35999,1,70,179.334255945941,"Above_Normal"
"5909",5909,"2014-09-04",8,999999999,2014,9,4,4,246,1,425.35499,1,73.9,186.982777018069,"Above_Normal"
"5910",5910,"2014-09-04",9,999999999,2014,9,4,4,246,1,438.73499,1,75.9,190.017512367434,"Above_Normal"
"5911",5911,"2014-09-04",10,999999999,2014,9,4,4,246,1,461.85,1,77,190.866770269176,"Above_Normal"
"5912",5912,"2014-09-04",11,999999999,2014,9,4,4,246,1,454.03499,1,78.1,191.716028170917,"Above_Normal"
"5913",5913,"2014-09-04",12,999999999,2014,9,4,4,246,1,465.86999,1,79,192.079624417631,"Above_Normal"
"5914",5914,"2014-09-04",13,999999999,2014,9,4,4,246,1,456.46499,1,78.1,188.072265769097,"Above_Normal"
"5915",5915,"2014-09-04",14,999999999,2014,9,4,4,246,1,443.53499,1,77,183.579245465535,"Above_Normal"
"5916",5916,"2014-09-04",15,999999999,2014,9,4,4,246,1,237.75,1,75.9,179.086225161973,"Above_Normal"
"5917",5917,"2014-09-04",16,999999999,2014,9,4,4,246,1,164.955,1,77,179.935483063715,"Above_Normal"
"5918",5918,"2014-09-04",17,999999999,2014,9,4,4,246,1,152.925,1,82.9,192.440620686118,"Above_Normal"
"5919",5919,"2014-09-04",18,999999999,2014,9,4,4,246,1,142.185,1,82,188.433262037584,"Above_Normal"
"5920",5920,"2014-09-04",19,999999999,2014,9,4,4,246,1,125.925,1,80.1,181.997595113912,"Above_Normal"
"5921",5921,"2014-09-04",20,999999999,2014,9,4,4,246,1,115.17,0,77,109.974641424465,"Above_Normal"
"5922",5922,"2014-09-04",21,999999999,2014,9,4,4,246,1,93.63,0,75,103.296143673279,"Above_Normal"
"5923",5923,"2014-09-04",22,999999999,2014,9,4,4,246,1,83.43,0,73,96.6176459220926,"Above_Normal"
"5924",5924,"2014-09-04",23,999999999,2014,9,4,4,246,1,68.535,0,73,94.7957647211825,"Above_Normal"
"5925",5925,"2014-09-05",0,999999999,2014,9,5,5,247,1,68.715,0,72,134.270724066979,"Above_Normal"
"5926",5926,"2014-09-05",1,999999999,2014,9,5,5,247,1,67.785,0,73,134.877151141207,"Above_Normal"
"5927",5927,"2014-09-05",2,999999999,2014,9,5,5,247,1,66.975,0,70,125.770345114883,"Above_Normal"
"5928",5928,"2014-09-05",3,999999999,2014,9,5,5,247,1,67.365,0,69.1,121.762986466348,"Above_Normal"
"5929",5929,"2014-09-05",4,999999999,2014,9,5,5,247,1,66.54,0,68,117.269966162786,"Above_Normal"
"5930",5930,"2014-09-05",5,999999999,2014,9,5,5,247,1,69.6,0,68,115.448084961876,"Above_Normal"
"5931",5931,"2014-09-05",6,999999999,2014,9,5,5,247,1,252.255,0,69.1,116.297342863618,"Above_Normal"
"5932",5932,"2014-09-05",7,999999999,2014,9,5,5,247,1,369.16499,1,72,184.190872496217,"Above_Normal"
"5933",5933,"2014-09-05",8,999999999,2014,9,5,5,247,1,470.37,1,75.9,191.839393568345,"Above_Normal"
"5934",5934,"2014-09-05",9,999999999,2014,9,5,5,247,1,475.48499,1,80.1,200.216407123014,"Above_Normal"
"5935",5935,"2014-09-05",10,999999999,2014,9,5,5,247,1,484.69499,1,82.9,205.19378909249,"Above_Normal"
"5936",5936,"2014-09-05",11,999999999,2014,9,5,5,247,1,475.49999,1,84.9,208.228524441855,"Above_Normal"
"5937",5937,"2014-09-05",12,999999999,2014,9,5,5,247,1,486.16499,1,88,213.934398893873,"Above_Normal"
"5938",5938,"2014-09-05",13,999999999,2014,9,5,5,247,1,479.50499,1,89.1,214.783656795614,"Above_Normal"
"5939",5939,"2014-09-05",14,999999999,2014,9,5,5,247,1,464.68499,1,88,210.290636492052,"Above_Normal"
"5940",5940,"2014-09-05",15,999999999,2014,9,5,5,247,1,237.12,1,89.1,211.139894393794,"Above_Normal"
"5941",5941,"2014-09-05",16,999999999,2014,9,5,5,247,1,158.73,1,86,201.790257539956,"Above_Normal"
"5942",5942,"2014-09-05",17,999999999,2014,9,5,5,247,1,138.48,1,84,195.11175978877,"Above_Normal"
"5943",5943,"2014-09-05",18,999999999,2014,9,5,5,247,1,135.375,1,82,188.433262037584,"Above_Normal"
"5944",5944,"2014-09-05",19,999999999,2014,9,5,5,247,1,124.08,1,80.1,181.997595113912,"Above_Normal"
"5945",5945,"2014-09-05",20,999999999,2014,9,5,5,247,1,121.74,0,77,109.974641424465,"Above_Normal"
"5946",5946,"2014-09-05",21,999999999,2014,9,5,5,247,1,97.2,0,75.9,105.481621120903,"Above_Normal"
"5947",5947,"2014-09-05",22,999999999,2014,9,5,5,247,1,82.665,0,75,101.474262472368,"Above_Normal"
"5948",5948,"2014-09-05",23,999999999,2014,9,5,5,247,1,75.03,0,75.9,101.837858719082,"Above_Normal"
"5949",5949,"2014-09-06",0,999999999,2014,9,6,6,248,0,72.585,0,75.55,80.7457276570673,"Optimal"
"5950",5950,"2014-09-06",1,999999999,2014,9,6,6,248,0,71.985,0,75.9,79.7737543524554,"Optimal"
"5951",5951,"2014-09-06",2,999999999,2014,9,6,6,248,0,71.64,0,75.9,77.9518731515452,"Optimal"
"5952",5952,"2014-09-06",3,999999999,2014,9,6,6,248,0,71.25,0,75.55,75.2800840543368,"Optimal"
"5953",5953,"2014-09-06",4,999999999,2014,9,6,6,248,0,71.055,0,75.433333,73.1748994118911,"Optimal"
"5954",5954,"2014-09-06",5,999999999,2014,9,6,6,248,0,71.355,0,75,70.3007521011905,"Optimal"
"5955",5955,"2014-09-06",6,999999999,2014,9,6,6,248,0,68.67,0,75,68.4788709002803,"Optimal"
"5956",5956,"2014-09-06",7,999999999,2014,9,6,6,248,0,111.855,1,78.1,136.858062187907,"Above_Normal"
"5957",5957,"2014-09-06",8,999999999,2014,9,6,6,248,0,115.43999,1,81,142.078274984897,"Above_Normal"
"5958",5958,"2014-09-06",9,999999999,2014,9,6,6,248,0,114.465,1,82.9,144.870179506749,"Above_Normal"
"5959",5959,"2014-09-06",10,999999999,2014,9,6,6,248,0,117.405,1,86,150.576053958766,"Above_Normal"
"5960",5960,"2014-09-06",11,999999999,2014,9,6,6,248,0,122.775,1,88,153.610789308132,"Above_Normal"
"5961",5961,"2014-09-06",12,999999999,2014,9,6,6,248,0,122.79,1,91,159.073832932635,"Above_Normal"
"5962",5962,"2014-09-06",13,999999999,2014,9,6,6,248,0,125.34,1,90,154.823643456587,"Above_Normal"
"5963",5963,"2014-09-06",14,999999999,2014,9,6,6,248,0,125.02499,1,91,155.430070530815,"Above_Normal"
"5964",5964,"2014-09-06",15,999999999,2014,9,6,6,248,0,124.455,1,90,151.179881054767,"Above_Normal"
"5965",5965,"2014-09-06",16,999999999,2014,9,6,6,248,0,103.29,1,88,144.501383303581,"Above_Normal"
"5966",5966,"2014-09-06",17,999999999,2014,9,6,6,248,0,102.69,1,87.1,140.494024655046,"Above_Normal"
"5967",5967,"2014-09-06",18,999999999,2014,9,6,6,248,0,97.92,1,77.82,116.137442660856,"Above_Normal"
"5968",5968,"2014-09-06",19,999999999,2014,9,6,6,248,0,95.085,1,75.15,107.831978365328,"Above_Normal"
"5969",5969,"2014-09-06",20,999999999,2014,9,6,6,248,0,94.635,0,75.1,43.2153649150515,"Optimal"
"5970",5970,"2014-09-06",21,999999999,2014,9,6,6,248,0,77.415,0,73,36.2940363363517,"Optimal"
"5971",5971,"2014-09-06",22,999999999,2014,9,6,6,248,0,72.045,0,72,32.0438468603035,"Optimal"
"5972",5972,"2014-09-06",23,999999999,2014,9,6,6,248,0,71.46,0,70,25.3653491091175,"Optimal"
"5973",5973,"2014-09-07",0,999999999,2014,9,7,0,249,0,69.66,0,69.1,65.0831392824277,"Optimal"
"5974",5974,"2014-09-07",1,999999999,2014,9,7,0,249,0,68.505,0,66.9,57.9189798762141,"Optimal"
"5975",5975,"2014-09-07",2,999999999,2014,9,7,0,249,0,68.565,0,66,53.9116212276798,"Optimal"
"5976",5976,"2014-09-07",3,999999999,2014,9,7,0,249,0,68.16,0,66,52.0897400267696,"Optimal"
"5977",5977,"2014-09-07",4,999999999,2014,9,7,0,249,0,68.955,0,66,50.2678588258594,"Optimal"
"5978",5978,"2014-09-07",5,999999999,2014,9,7,0,249,0,68.31,0,66,48.4459776249492,"Optimal"
"5979",5979,"2014-09-07",6,999999999,2014,9,7,0,249,0,67.5,0,66,46.624096424039,"Optimal"
"5980",5980,"2014-09-07",7,999999999,2014,9,7,0,249,0,66.84,1,66.9,109.661009506362,"Above_Normal"
"5981",5981,"2014-09-07",8,999999999,2014,9,7,0,249,0,66.48,1,68,110.510267408104,"Above_Normal"
"5982",5982,"2014-09-07",9,999999999,2014,9,7,0,249,0,64.32,1,71.1,116.216141860121,"Above_Normal"
"5983",5983,"2014-09-07",10,999999999,2014,9,7,0,249,0,64.095,1,72,116.579738106835,"Above_Normal"
"5984",5984,"2014-09-07",11,999999999,2014,9,7,0,249,0,63.87,1,73,117.186165181063,"Above_Normal"
"5985",5985,"2014-09-07",12,999999999,2014,9,7,0,249,0,64.23,1,75.9,122.406377978053,"Above_Normal"
"5986",5986,"2014-09-07",13,999999999,2014,9,7,0,249,0,63.99,1,69.1,104.072000506204,"Above_Normal"
"5987",5987,"2014-09-07",14,999999999,2014,9,7,0,249,0,64.335,1,70,104.435596752918,"Above_Normal"
"5988",5988,"2014-09-07",15,999999999,2014,9,7,0,249,0,64.62,1,69.1,100.428238104384,"Above_Normal"
"5989",5989,"2014-09-07",16,999999999,2014,9,7,0,249,0,64.365,1,68,95.9352178008222,"Above_Normal"
"5990",5990,"2014-09-07",17,999999999,2014,9,7,0,249,0,65.04,1,66.9,91.4421974972603,"Above_Normal"
"5991",5991,"2014-09-07",18,999999999,2014,9,7,0,249,0,66.42,1,66,87.434838848726,"Above_Normal"
"5992",5992,"2014-09-07",19,999999999,2014,9,7,0,249,0,66.99,1,64.9,82.9418185451641,"Above_Normal"
"5993",5993,"2014-09-07",20,999999999,2014,9,7,0,249,0,66.975,0,64,16.2611430610205,"Optimal"
"5994",5994,"2014-09-07",21,999999999,2014,9,7,0,249,0,67.485,0,66,19.2958784103862,"Optimal"
"5995",5995,"2014-09-07",22,999999999,2014,9,7,0,249,0,66.27,0,63,10.1890723840622,"Optimal"
"5996",5996,"2014-09-07",23,999999999,2014,9,7,0,249,0,72.405,0,64.9,12.9809769059141,"Optimal"
"5997",5997,"2014-09-08",0,999999999,2014,9,8,1,250,1,76.23,0,64,114.844257865875,"Above_Normal"
"5998",5998,"2014-09-08",1,999999999,2014,9,8,1,250,1,73.71,0,64.9,115.207854112589,"Above_Normal"
"5999",5999,"2014-09-08",2,999999999,2014,9,8,1,250,1,67.995,0,63,108.772187188917,"Above_Normal"
"6000",6000,"2014-09-08",3,999999999,2014,9,8,1,250,1,67.035,0,62.1,104.764828540383,"Above_Normal"
"6001",6001,"2014-09-08",4,999999999,2014,9,8,1,250,1,143.64,0,60.1,98.0863307891968,"Above_Normal"
"6002",6002,"2014-09-08",5,999999999,2014,9,8,1,250,1,149.67,0,60.1,96.2644495882866,"Above_Normal"
"6003",6003,"2014-09-08",6,999999999,2014,9,8,1,250,1,344.65499,0,61,96.6280458350006,"Above_Normal"
"6004",6004,"2014-09-08",7,999999999,2014,9,8,1,250,1,351.71999,1,64,164.764406295113,"Above_Normal"
"6005",6005,"2014-09-08",8,999999999,2014,9,8,1,250,1,406.64999,1,66,167.799141644479,"Above_Normal"
"6006",6006,"2014-09-08",9,999999999,2014,9,8,1,250,1,470.69999,1,68,170.833876993845,"Above_Normal"
"6007",6007,"2014-09-08",10,999999999,2014,9,8,1,250,1,473.80498,1,69.1,171.683134895586,"Above_Normal"
"6008",6008,"2014-09-08",11,999999999,2014,9,8,1,250,1,460.90499,1,70,172.0467311423,"Above_Normal"
"6009",6009,"2014-09-08",12,999999999,2014,9,8,1,250,1,442.13999,1,69.1,168.039372493766,"Above_Normal"
"6010",6010,"2014-09-08",13,999999999,2014,9,8,1,250,1,430.09499,1,70,168.40296874048,"Above_Normal"
"6011",6011,"2014-09-08",14,999999999,2014,9,8,1,250,1,420.53999,1,69.1,164.395610091945,"Above_Normal"
"6012",6012,"2014-09-08",15,999999999,2014,9,8,1,250,1,237.95999,1,68,159.902589788384,"Above_Normal"
"6013",6013,"2014-09-08",16,999999999,2014,9,8,1,250,1,148.725,1,66.9,155.409569484822,"Above_Normal"
"6014",6014,"2014-09-08",17,999999999,2014,9,8,1,250,1,136.5,1,64.9,148.731071733636,"Above_Normal"
"6015",6015,"2014-09-08",18,999999999,2014,9,8,1,250,1,125.595,1,64,144.723713085101,"Above_Normal"
"6016",6016,"2014-09-08",19,999999999,2014,9,8,1,250,1,108.81,1,63,140.473523609053,"Above_Normal"
"6017",6017,"2014-09-08",20,999999999,2014,9,8,1,250,1,102.87,0,63,75.9783255725338,"Optimal"
"6018",6018,"2014-09-08",21,999999999,2014,9,8,1,250,1,84.51,0,63,74.1564443716236,"Optimal"
"6019",6019,"2014-09-08",22,999999999,2014,9,8,1,250,1,79.17,0,63,72.3345631707134,"Optimal"
"6020",6020,"2014-09-08",23,999999999,2014,9,8,1,250,1,78.27,0,63,70.5126819698032,"Optimal"
"6021",6021,"2014-09-09",0,999999999,2014,9,9,2,251,1,78.6,0,63,112.415949590738,"Above_Normal"
"6022",6022,"2014-09-09",1,999999999,2014,9,9,2,251,1,78.675,0,62.1,108.408590942203,"Above_Normal"
"6023",6023,"2014-09-09",2,999999999,2014,9,9,2,251,1,78.12,0,62.1,106.586709741293,"Above_Normal"
"6024",6024,"2014-09-09",3,999999999,2014,9,9,2,251,1,78.735,0,62.1,104.764828540383,"Above_Normal"
"6025",6025,"2014-09-09",4,999999999,2014,9,9,2,251,1,156.12,0,62.1,102.942947339473,"Above_Normal"
"6026",6026,"2014-09-09",5,999999999,2014,9,9,2,251,1,169.935,0,62.1,101.121066138562,"Above_Normal"
"6027",6027,"2014-09-09",6,999999999,2014,9,9,2,251,1,358.24499,0,62.1,99.2991849376523,"Above_Normal"
"6028",6028,"2014-09-09",7,999999999,2014,9,9,2,251,1,341.99999,1,64.9,166.949883742738,"Above_Normal"
"6029",6029,"2014-09-09",8,999999999,2014,9,9,2,251,1,385.16999,1,66,167.799141644479,"Above_Normal"
"6030",6030,"2014-09-09",9,999999999,2014,9,9,2,251,1,400.46999,1,66.9,168.162737891193,"Above_Normal"
"6031",6031,"2014-09-09",10,999999999,2014,9,9,2,251,1,397.39499,1,66.9,166.340856690283,"Above_Normal"
"6032",6032,"2014-09-09",11,999999999,2014,9,9,2,251,1,396.47999,1,68,167.190114592024,"Above_Normal"
"6033",6033,"2014-09-09",12,999999999,2014,9,9,2,251,1,386.69999,1,68,165.368233391114,"Above_Normal"
"6034",6034,"2014-09-09",13,999999999,2014,9,9,2,251,1,404.62499,1,68,163.546352190204,"Above_Normal"
"6035",6035,"2014-09-09",14,999999999,2014,9,9,2,251,1,390.28499,1,66.9,159.053331886642,"Above_Normal"
"6036",6036,"2014-09-09",15,999999999,2014,9,9,2,251,1,229.965,1,66,155.045973238108,"Above_Normal"
"6037",6037,"2014-09-09",16,999999999,2014,9,9,2,251,1,145.815,1,64.4,149.338798796977,"Above_Normal"
"6038",6038,"2014-09-09",17,999999999,2014,9,9,2,251,1,135.165,1,64.9,148.731071733636,"Above_Normal"
